order_id,order_date,city,warehouse_id,delivery_date,category,order_value_inr,courier_partner,route_id
97762,4/30/2025,Vijayawada,WH_010,5/4/2025,Grocery,1050.93,XpressBees,R_WH_010_Vijayawada
97763,9/2/2025,Bhopal,WH_020,9/7/2025,Fashion-Men,192.45,Delhivery,R_WH_020_Bhopal
97764,4/23/2025,Ranchi,WH_008,4/27/2025,Electronics,1613.76,Delhivery,R_WH_008_Ranchi
97765,1/15/2023,Rajkot,WH_005,1/20/2023,Stationery,775.09,XpressBees,R_WH_005_Rajkot
97766,6/6/2024,Dhanbad,WH_017,6/12/2024,Electronics,1169.8,AmazonLogistics,R_WH_017_Dhanbad
97767,1/18/2024,Vasai-Virar,WH_016,1/20/2024,Books,515.95,Shadowfax,R_WH_016_Vasai-Virar
97768,6/16/2023,Gurugram,WH_003,6/19/2023,Stationery,918.06,AmazonLogistics,R_WH_003_Gurugram
97769,1/11/2024,Bengaluru,WH_019,1/12/2024,Office Products,162.58,EcomExpress,R_WH_019_Bengaluru
97770,3/15/2023,Hyderabad,WH_008,3/15/2023,Electronics,247.15,DTDC,R_WH_008_Hyderabad
97771,3/29/2025,Mumbai,WH_001,3/31/2025,Automotive,1586.98,BlueDart,R_WH_001_Mumbai
97772,11/7/2024,Jaipur,WH_020,11/9/2024,Office Products,221.23,XpressBees,R_WH_020_Jaipur
97773,8/2/2025,Meerut,WH_007,8/6/2025,Mobile & Accessories,239.12,DTDC,R_WH_007_Meerut
97774,7/4/2023,Faridabad,WH_016,7/5/2023,Mobile & Accessories,101.71,DTDC,R_WH_016_Faridabad
97775,3/29/2023,Jabalpur,WH_012,4/1/2023,Mobile & Accessories,1180.96,Delhivery,R_WH_012_Jabalpur
97776,1/24/2025,Coimbatore,WH_005,1/28/2025,Electronics,352.85,BlueDart,R_WH_005_Coimbatore
97777,12/22/2023,Ghaziabad,WH_017,12/27/2023,Beauty & Personal Care,2492.8,XpressBees,R_WH_017_Ghaziabad
97778,3/6/2023,Thane,WH_017,3/8/2023,Industrial Supplies,795.4,Delhivery,R_WH_017_Thane
97779,9/30/2023,Varanasi,WH_017,10/2/2023,Fashion-Women,658.43,Delhivery,R_WH_017_Varanasi
97780,7/10/2023,Rajkot,WH_018,7/13/2023,Grocery,1987.09,DTDC,R_WH_018_Rajkot
97781,10/15/2024,Vasai-Virar,WH_020,10/18/2024,Fashion-Women,277.81,XpressBees,R_WH_020_Vasai-Virar
97782,2/7/2023,Bhiwandi,WH_019,2/10/2023,Fashion-Women,1185.7,BlueDart,R_WH_019_Bhiwandi
97783,1/9/2024,Bengaluru,WH_013,1/12/2024,Health,782.46,IndiaPost,R_WH_013_Bengaluru
97784,10/26/2024,Bhopal,WH_015,10/27/2024,Footwear,241.28,DTDC,R_WH_015_Bhopal
97785,1/15/2024,Ghaziabad,WH_002,1/18/2024,Appliances,1491.16,AmazonLogistics,R_WH_002_Ghaziabad
97786,2/6/2023,Madurai,WH_006,2/8/2023,Pet Supplies,1552.28,EcomExpress,R_WH_006_Madurai
97787,1/8/2025,Nagpur,WH_002,1/11/2025,Office Products,3119.15,DTDC,R_WH_002_Nagpur
97788,5/3/2025,Faridabad,WH_020,5/6/2025,Sports & Fitness,627.89,Shadowfax,R_WH_020_Faridabad
97789,8/9/2025,Bengaluru,WH_005,8/14/2025,Office Products,741.66,EcomExpress,R_WH_005_Bengaluru
97790,9/9/2023,Ludhiana,WH_007,9/10/2023,Sports & Fitness,1468.33,IndiaPost,R_WH_007_Ludhiana
97791,5/28/2025,Indore,WH_020,5/30/2025,Home & Kitchen,3675.28,DTDC,R_WH_020_Indore
97792,5/15/2023,Aligarh,WH_011,5/16/2023,Appliances,3267.45,EcomExpress,R_WH_011_Aligarh
97793,1/11/2023,Chandigarh,WH_020,1/15/2023,Electronics,143.41,XpressBees,R_WH_020_Chandigarh
97794,7/21/2023,Rajkot,WH_014,7/23/2023,Fashion-Men,808.29,XpressBees,R_WH_014_Rajkot
97795,11/30/2023,Agra,WH_010,12/3/2023,Industrial Supplies,486.44,BlueDart,R_WH_010_Agra
97796,2/23/2024,Ahmedabad,WH_005,2/28/2024,Automotive,1092.77,AmazonLogistics,R_WH_005_Ahmedabad
97797,8/26/2023,Moradabad,WH_011,8/28/2023,Books,1002.44,Delhivery,R_WH_011_Moradabad
97798,5/30/2025,Delhi,WH_020,6/2/2025,Beauty & Personal Care,314.1,Shadowfax,R_WH_020_Delhi
97799,2/24/2024,Patna,WH_017,2/29/2024,Office Products,4185.37,XpressBees,R_WH_017_Patna
97800,3/29/2024,Rajkot,WH_013,3/30/2024,Books,1128.17,AmazonLogistics,R_WH_013_Rajkot
97801,11/4/2023,Jaipur,WH_016,11/8/2023,Electronics,1275.58,IndiaPost,R_WH_016_Jaipur
97802,8/3/2024,Meerut,WH_015,8/4/2024,Fashion-Women,1368.16,IndiaPost,R_WH_015_Meerut
97803,6/19/2023,Amritsar,WH_002,6/20/2023,Electronics,835.24,DTDC,R_WH_002_Amritsar
97804,8/5/2024,Delhi,WH_005,8/5/2024,Mobile & Accessories,4107.04,Delhivery,R_WH_005_Delhi
97805,2/21/2025,Vadodara,WH_007,2/23/2025,Furniture,818.83,Delhivery,R_WH_007_Vadodara
97806,5/29/2023,Chandigarh,WH_015,6/11/2023,Electronics,155.25,XpressBees,R_WH_015_Chandigarh
97807,5/15/2024,Howrah,WH_018,5/19/2024,Industrial Supplies,1047.03,DTDC,R_WH_018_Howrah
97808,8/16/2024,Jabalpur,WH_019,8/21/2024,Stationery,1226.4,EcomExpress,R_WH_019_Jabalpur
97809,5/27/2024,Ranchi,WH_019,6/1/2024,Mobile & Accessories,1460.73,XpressBees,R_WH_019_Ranchi
97810,3/27/2024,Amritsar,WH_009,3/29/2024,Toys & Baby,145.27,DTDC,R_WH_009_Amritsar
97811,6/25/2025,Jaipur,WH_005,6/27/2025,Office Products,208.95,EcomExpress,R_WH_005_Jaipur
97812,6/5/2024,Ahmedabad,WH_010,6/13/2024,Industrial Supplies,2784.95,IndiaPost,R_WH_010_Ahmedabad
97813,7/29/2025,Kanpur,WH_007,8/6/2025,Grocery,844.07,IndiaPost,R_WH_007_Kanpur
97814,3/15/2024,Visakhapatnam,WH_007,3/17/2024,Footwear,821.14,XpressBees,R_WH_007_Visakhapatnam
97815,5/27/2023,Raipur,WH_007,6/2/2023,Toys & Baby,2051.77,BlueDart,R_WH_007_Raipur
97816,6/4/2025,Amritsar,WH_013,6/7/2025,Footwear,5411.49,IndiaPost,R_WH_013_Amritsar
97817,10/25/2023,Jodhpur,WH_007,10/26/2023,Electronics,3419.97,AmazonLogistics,R_WH_007_Jodhpur
97818,8/28/2024,Ludhiana,WH_003,8/30/2024,Fashion-Men,2601.77,Shadowfax,R_WH_003_Ludhiana
97819,1/5/2024,Srinagar,WH_003,1/11/2024,Stationery,934.37,XpressBees,R_WH_003_Srinagar
97820,3/19/2025,Ludhiana,WH_003,3/24/2025,Pet Supplies,1787.25,Delhivery,R_WH_003_Ludhiana
97821,6/12/2025,Bhubaneswar,WH_004,6/16/2025,Furniture,353.2,BlueDart,R_WH_004_Bhubaneswar
97822,8/21/2023,Hyderabad,WH_014,8/22/2023,Beauty & Personal Care,2134.06,EcomExpress,R_WH_014_Hyderabad
97823,10/21/2024,Allahabad,WH_008,10/27/2024,Industrial Supplies,736.99,EcomExpress,R_WH_008_Allahabad
97824,5/4/2023,Coimbatore,WH_006,5/10/2023,Stationery,1143.62,Shadowfax,R_WH_006_Coimbatore
97825,2/15/2024,Jabalpur,WH_011,2/17/2024,Home & Kitchen,105.58,EcomExpress,R_WH_011_Jabalpur
97826,2/18/2025,Ahmedabad,WH_008,2/25/2025,Office Products,463.99,XpressBees,R_WH_008_Ahmedabad
97827,9/5/2023,Indore,WH_014,9/7/2023,Mobile & Accessories,2836.48,XpressBees,R_WH_014_Indore
97828,4/6/2024,Visakhapatnam,WH_011,4/8/2024,Appliances,2437.73,BlueDart,R_WH_011_Visakhapatnam
97829,1/17/2024,Lucknow,WH_017,1/26/2024,Fashion-Women,1513.88,Delhivery,R_WH_017_Lucknow
97830,4/8/2023,Bhubaneswar,WH_017,4/10/2023,Automotive,2684.75,BlueDart,R_WH_017_Bhubaneswar
97831,8/17/2025,Jodhpur,WH_010,8/23/2025,Sports & Fitness,700.03,Delhivery,R_WH_010_Jodhpur
97832,4/16/2023,Vasai-Virar,WH_018,4/17/2023,Grocery,910.68,Delhivery,R_WH_018_Vasai-Virar
97833,5/31/2025,Bengaluru,WH_018,5/31/2025,Health,193.54,BlueDart,R_WH_018_Bengaluru
97834,11/8/2024,Chennai,WH_018,11/11/2024,Books,1249.71,BlueDart,R_WH_018_Chennai
97835,3/25/2024,Vadodara,WH_017,3/27/2024,Pet Supplies,403.58,Shadowfax,R_WH_017_Vadodara
97836,4/23/2023,Lucknow,WH_012,4/27/2023,Health,944.04,Delhivery,R_WH_012_Lucknow
97837,7/23/2024,Dhanbad,WH_013,7/29/2024,Office Products,743.57,DTDC,R_WH_013_Dhanbad
97838,4/24/2024,Srinagar,WH_015,4/28/2024,Automotive,548.01,IndiaPost,R_WH_015_Srinagar
97839,9/4/2025,Amritsar,WH_020,9/7/2025,Toys & Baby,807.89,Delhivery,R_WH_020_Amritsar
97840,5/31/2025,Pune,WH_008,6/5/2025,Home & Kitchen,201.21,Delhivery,R_WH_008_Pune
97841,4/13/2024,Chennai,WH_004,4/22/2024,Industrial Supplies,396.35,DTDC,R_WH_004_Chennai
97842,1/1/2024,Bhopal,WH_013,1/5/2024,Mobile & Accessories,358.2,XpressBees,R_WH_013_Bhopal
97843,1/27/2025,Bengaluru,WH_015,1/29/2025,Industrial Supplies,1452.37,AmazonLogistics,R_WH_015_Bengaluru
97844,2/17/2025,Jabalpur,WH_004,2/21/2025,Home & Kitchen,1554.9,Shadowfax,R_WH_004_Jabalpur
97845,7/14/2025,Bhiwandi,WH_008,7/22/2025,Grocery,1143.18,IndiaPost,R_WH_008_Bhiwandi
97846,8/17/2025,Vasai-Virar,WH_005,8/22/2025,Footwear,583.8,XpressBees,R_WH_005_Vasai-Virar
97847,6/13/2025,Srinagar,WH_015,6/17/2025,Grocery,1393.98,Shadowfax,R_WH_015_Srinagar
97848,12/5/2023,Jabalpur,WH_008,12/8/2023,Furniture,202.46,Shadowfax,R_WH_008_Jabalpur
97849,6/25/2023,Gwalior,WH_003,6/29/2023,Industrial Supplies,1724.04,EcomExpress,R_WH_003_Gwalior
97850,10/23/2023,Chennai,WH_020,10/25/2023,Electronics,1602.37,Delhivery,R_WH_020_Chennai
97851,9/17/2024,Madurai,WH_002,9/20/2024,Furniture,678.12,EcomExpress,R_WH_002_Madurai
97852,4/4/2023,Kalyan-Dombivli,WH_007,4/6/2023,Toys & Baby,374.37,AmazonLogistics,R_WH_007_Kalyan-Dombivli
97853,1/31/2025,Nashik,WH_020,2/4/2025,Mobile & Accessories,1369.87,BlueDart,R_WH_020_Nashik
97854,12/21/2023,Indore,WH_002,12/24/2023,Health,1296.7,DTDC,R_WH_002_Indore
97855,3/9/2023,Srinagar,WH_013,3/13/2023,Toys & Baby,120.07,IndiaPost,R_WH_013_Srinagar
97856,5/29/2023,Meerut,WH_013,5/30/2023,Toys & Baby,471.57,BlueDart,R_WH_013_Meerut
97857,1/5/2023,Pune,WH_008,1/7/2023,Home & Kitchen,255.16,Delhivery,R_WH_008_Pune
97858,9/3/2023,Nashik,WH_005,9/4/2023,Fashion-Women,472.45,BlueDart,R_WH_005_Nashik
97859,11/6/2024,Mumbai,WH_004,11/9/2024,Appliances,1021.04,BlueDart,R_WH_004_Mumbai
97860,1/31/2025,Jaipur,WH_001,2/3/2025,Health,747.77,EcomExpress,R_WH_001_Jaipur
97861,9/13/2025,Dhanbad,WH_012,9/14/2025,Stationery,5847.11,BlueDart,R_WH_012_Dhanbad
97862,10/8/2024,Madurai,WH_011,10/11/2024,Jewellery,888.83,EcomExpress,R_WH_011_Madurai
97863,6/11/2025,Bhiwandi,WH_001,6/17/2025,Home & Kitchen,1450.16,AmazonLogistics,R_WH_001_Bhiwandi
97864,3/19/2024,Bhiwandi,WH_007,3/23/2024,Beauty & Personal Care,909.07,Delhivery,R_WH_007_Bhiwandi
97865,7/3/2023,Pune,WH_020,7/4/2023,Pet Supplies,194.3,BlueDart,R_WH_020_Pune
97866,10/14/2023,Patna,WH_016,10/17/2023,Fashion-Women,1235.72,Shadowfax,R_WH_016_Patna
97867,7/31/2023,Kanpur,WH_010,8/2/2023,Footwear,353.37,BlueDart,R_WH_010_Kanpur
97868,6/20/2024,Thane,WH_008,6/26/2024,Toys & Baby,2235.22,Delhivery,R_WH_008_Thane
97869,5/19/2025,Gwalior,WH_008,5/27/2025,Toys & Baby,161.04,IndiaPost,R_WH_008_Gwalior
97870,11/26/2024,Ranchi,WH_007,11/28/2024,Fashion-Women,214.33,DTDC,R_WH_007_Ranchi
97871,8/5/2023,Aligarh,WH_012,8/8/2023,Jewellery,665.04,BlueDart,R_WH_012_Aligarh
97872,4/28/2025,Bhiwandi,WH_012,5/2/2025,Pet Supplies,1241.41,Delhivery,R_WH_012_Bhiwandi
97873,4/29/2024,Lucknow,WH_014,5/2/2024,Footwear,3769.79,XpressBees,R_WH_014_Lucknow
97874,12/1/2023,Gurugram,WH_013,12/5/2023,Toys & Baby,2460.88,EcomExpress,R_WH_013_Gurugram
97875,6/5/2025,Amritsar,WH_018,6/6/2025,Furniture,818.62,AmazonLogistics,R_WH_018_Amritsar
97876,8/27/2025,Visakhapatnam,WH_015,9/1/2025,Grocery,359,Delhivery,R_WH_015_Visakhapatnam
97877,11/4/2024,Kalyan-Dombivli,WH_004,11/8/2024,Fashion-Women,746.49,EcomExpress,R_WH_004_Kalyan-Dombivli
97878,6/21/2023,Indore,WH_002,6/22/2023,Grocery,266.83,DTDC,R_WH_002_Indore
97879,5/24/2025,Nashik,WH_008,5/26/2025,Furniture,1600.86,EcomExpress,R_WH_008_Nashik
97880,6/2/2024,Mangalore,WH_016,6/3/2024,Industrial Supplies,932.82,XpressBees,R_WH_016_Mangalore
97881,9/6/2024,Ghaziabad,WH_010,9/7/2024,Books,1633.21,DTDC,R_WH_010_Ghaziabad
97882,11/3/2023,Howrah,WH_017,11/4/2023,Appliances,1158.35,Shadowfax,R_WH_017_Howrah
97883,6/2/2023,Agra,WH_005,6/5/2023,Stationery,760.74,BlueDart,R_WH_005_Agra
97884,5/1/2024,Kolkata,WH_001,5/3/2024,Electronics,507.3,BlueDart,R_WH_001_Kolkata
97885,1/19/2025,Moradabad,WH_010,1/23/2025,Pet Supplies,1516.27,Delhivery,R_WH_010_Moradabad
97886,9/30/2025,Rajkot,WH_020,10/3/2025,Automotive,469.92,AmazonLogistics,R_WH_020_Rajkot
97887,7/12/2025,Faridabad,WH_008,7/14/2025,Health,227.58,EcomExpress,R_WH_008_Faridabad
97888,11/12/2024,Dhanbad,WH_013,11/16/2024,Home & Kitchen,512.07,Delhivery,R_WH_013_Dhanbad
97889,2/15/2024,Ahmedabad,WH_018,2/16/2024,Automotive,357.68,EcomExpress,R_WH_018_Ahmedabad
97890,2/25/2024,Pune,WH_008,2/29/2024,Electronics,240.75,XpressBees,R_WH_008_Pune
97891,11/7/2023,Ghaziabad,WH_004,11/10/2023,Sports & Fitness,1790.08,DTDC,R_WH_004_Ghaziabad
97892,5/1/2024,Dhanbad,WH_005,5/4/2024,Appliances,952.76,BlueDart,R_WH_005_Dhanbad
97893,3/16/2025,Kalyan-Dombivli,WH_019,3/25/2025,Books,726.6,AmazonLogistics,R_WH_019_Kalyan-Dombivli
97894,5/14/2024,Bengaluru,WH_002,5/17/2024,Office Products,5057.52,XpressBees,R_WH_002_Bengaluru
97895,7/21/2024,Allahabad,WH_012,7/23/2024,Books,313.2,XpressBees,R_WH_012_Allahabad
97896,4/2/2023,Vasai-Virar,WH_016,4/5/2023,Fashion-Men,345.8,BlueDart,R_WH_016_Vasai-Virar
97897,11/4/2024,Moradabad,WH_011,11/6/2024,Stationery,676.13,DTDC,R_WH_011_Moradabad
97898,10/30/2024,Faridabad,WH_012,11/1/2024,Jewellery,264.14,DTDC,R_WH_012_Faridabad
97899,5/7/2024,Dhanbad,WH_019,5/12/2024,Fashion-Women,2885.57,XpressBees,R_WH_019_Dhanbad
97900,11/18/2024,Ghaziabad,WH_016,11/24/2024,Office Products,1021.32,BlueDart,R_WH_016_Ghaziabad
97901,3/13/2023,Faridabad,WH_014,3/17/2023,Fashion-Men,2245.8,EcomExpress,R_WH_014_Faridabad
97902,3/18/2023,Hyderabad,WH_012,3/19/2023,Industrial Supplies,552.51,XpressBees,R_WH_012_Hyderabad
97903,2/15/2023,Vadodara,WH_002,2/17/2023,Home & Kitchen,1187.13,Delhivery,R_WH_002_Vadodara
97904,3/15/2025,Visakhapatnam,WH_012,3/19/2025,Fashion-Men,1334.28,DTDC,R_WH_012_Visakhapatnam
97905,1/28/2025,Moradabad,WH_017,1/29/2025,Industrial Supplies,1428.7,BlueDart,R_WH_017_Moradabad
97906,5/29/2024,Vijayawada,WH_016,6/2/2024,Grocery,177.79,Delhivery,R_WH_016_Vijayawada
97907,11/30/2023,Mangalore,WH_020,12/5/2023,Stationery,1970.14,Shadowfax,R_WH_020_Mangalore
97908,1/5/2025,Delhi,WH_007,1/9/2025,Fashion-Women,962.36,IndiaPost,R_WH_007_Delhi
97909,9/9/2025,Visakhapatnam,WH_001,9/12/2025,Sports & Fitness,352.66,Shadowfax,R_WH_001_Visakhapatnam
97910,1/30/2025,Raipur,WH_006,2/1/2025,Sports & Fitness,115.72,XpressBees,R_WH_006_Raipur
97911,8/3/2023,Nagpur,WH_005,8/8/2023,Sports & Fitness,3409.85,DTDC,R_WH_005_Nagpur
97912,3/18/2023,Mangalore,WH_009,3/21/2023,Fashion-Men,1888.49,BlueDart,R_WH_009_Mangalore
97913,5/3/2024,Nagpur,WH_018,5/7/2024,Books,2839.72,DTDC,R_WH_018_Nagpur
97914,8/19/2023,Amritsar,WH_016,8/21/2023,Sports & Fitness,757.37,Delhivery,R_WH_016_Amritsar
97915,2/19/2023,Hyderabad,WH_003,2/22/2023,Grocery,118.78,XpressBees,R_WH_003_Hyderabad
97916,10/22/2024,Raipur,WH_016,10/22/2024,Stationery,591.56,Shadowfax,R_WH_016_Raipur
97917,4/17/2023,Thane,WH_016,4/20/2023,Beauty & Personal Care,847.23,XpressBees,R_WH_016_Thane
97918,3/7/2024,Rajkot,WH_019,3/16/2024,Fashion-Men,157.64,EcomExpress,R_WH_019_Rajkot
97919,11/28/2024,Ahmedabad,WH_007,11/29/2024,Stationery,2534.3,BlueDart,R_WH_007_Ahmedabad
97920,3/9/2025,Jaipur,WH_003,3/13/2025,Beauty & Personal Care,2408.61,DTDC,R_WH_003_Jaipur
97921,5/12/2024,Ghaziabad,WH_008,5/14/2024,Home & Kitchen,499.36,BlueDart,R_WH_008_Ghaziabad
97922,1/7/2023,Nashik,WH_018,1/15/2023,Jewellery,1338.71,BlueDart,R_WH_018_Nashik
97923,4/4/2025,Ghaziabad,WH_016,4/6/2025,Automotive,872.04,BlueDart,R_WH_016_Ghaziabad
97924,10/19/2023,Amritsar,WH_003,10/25/2023,Pet Supplies,238.78,DTDC,R_WH_003_Amritsar
97925,9/5/2025,Srinagar,WH_009,9/9/2025,Stationery,1051.98,Shadowfax,R_WH_009_Srinagar
97926,12/8/2023,Gwalior,WH_005,12/10/2023,Jewellery,115.55,EcomExpress,R_WH_005_Gwalior
97927,10/7/2023,Bhopal,WH_003,10/12/2023,Pet Supplies,1631.01,EcomExpress,R_WH_003_Bhopal
97928,6/19/2024,Rajkot,WH_019,6/22/2024,Footwear,777.08,EcomExpress,R_WH_019_Rajkot
97929,11/8/2023,Ludhiana,WH_005,11/8/2023,Electronics,1275.63,DTDC,R_WH_005_Ludhiana
97930,12/25/2024,Hyderabad,WH_004,12/29/2024,Automotive,1036.77,IndiaPost,R_WH_004_Hyderabad
97931,12/1/2024,Vasai-Virar,WH_012,12/7/2024,Pet Supplies,2551.92,Delhivery,R_WH_012_Vasai-Virar
97932,5/5/2024,Jaipur,WH_020,5/8/2024,Books,532.82,Delhivery,R_WH_020_Jaipur
97933,3/18/2023,Vasai-Virar,WH_015,3/24/2023,Stationery,832.22,BlueDart,R_WH_015_Vasai-Virar
97934,5/4/2023,Jabalpur,WH_001,5/9/2023,Electronics,700.78,AmazonLogistics,R_WH_001_Jabalpur
97935,8/23/2025,Vasai-Virar,WH_008,8/28/2025,Industrial Supplies,448.62,BlueDart,R_WH_008_Vasai-Virar
97936,10/11/2023,Kalyan-Dombivli,WH_002,10/13/2023,Sports & Fitness,6038.09,DTDC,R_WH_002_Kalyan-Dombivli
97937,11/2/2024,Mumbai,WH_018,11/6/2024,Fashion-Women,553.91,AmazonLogistics,R_WH_018_Mumbai
97938,4/24/2025,Delhi,WH_017,4/29/2025,Automotive,258.16,BlueDart,R_WH_017_Delhi
97939,4/26/2024,Hyderabad,WH_012,4/30/2024,Books,1893.13,Shadowfax,R_WH_012_Hyderabad
97940,8/12/2023,Surat,WH_009,8/13/2023,Fashion-Men,1463.87,EcomExpress,R_WH_009_Surat
97941,1/27/2025,Hyderabad,WH_012,1/29/2025,Furniture,429.37,AmazonLogistics,R_WH_012_Hyderabad
97942,3/19/2023,Jabalpur,WH_011,3/22/2023,Stationery,280.79,EcomExpress,R_WH_011_Jabalpur
97943,8/30/2024,Vasai-Virar,WH_009,9/3/2024,Mobile & Accessories,1337.25,BlueDart,R_WH_009_Vasai-Virar
97944,7/10/2024,Vasai-Virar,WH_008,7/14/2024,Jewellery,793.26,EcomExpress,R_WH_008_Vasai-Virar
97945,3/10/2023,Dhanbad,WH_017,3/13/2023,Mobile & Accessories,152.41,AmazonLogistics,R_WH_017_Dhanbad
97946,4/9/2023,Gurugram,WH_016,4/10/2023,Appliances,186.89,Delhivery,R_WH_016_Gurugram
97947,6/6/2025,Raipur,WH_016,6/9/2025,Footwear,1029.98,IndiaPost,R_WH_016_Raipur
97948,3/9/2023,Vadodara,WH_008,3/10/2023,Appliances,160.47,Shadowfax,R_WH_008_Vadodara
97949,3/19/2023,Vasai-Virar,WH_003,3/23/2023,Stationery,132.84,IndiaPost,R_WH_003_Vasai-Virar
97950,5/26/2023,Visakhapatnam,WH_019,6/2/2023,Furniture,231.17,IndiaPost,R_WH_019_Visakhapatnam
97951,3/16/2023,Vasai-Virar,WH_006,3/19/2023,Office Products,1444.92,Shadowfax,R_WH_006_Vasai-Virar
97952,4/30/2025,Vadodara,WH_012,5/3/2025,Sports & Fitness,233.11,XpressBees,R_WH_012_Vadodara
97953,5/28/2024,Varanasi,WH_017,5/30/2024,Appliances,1317.73,DTDC,R_WH_017_Varanasi
97954,9/20/2025,Dhanbad,WH_005,9/24/2025,Electronics,3961.86,BlueDart,R_WH_005_Dhanbad
97955,6/17/2025,Ludhiana,WH_020,6/20/2025,Sports & Fitness,3436.16,XpressBees,R_WH_020_Ludhiana
97956,10/30/2024,Vijayawada,WH_016,10/31/2024,Books,440.44,DTDC,R_WH_016_Vijayawada
97957,3/28/2023,Vasai-Virar,WH_012,3/28/2023,Appliances,135.21,XpressBees,R_WH_012_Vasai-Virar
97958,1/31/2025,Madurai,WH_007,2/3/2025,Office Products,1579.22,IndiaPost,R_WH_007_Madurai
97959,2/17/2023,Madurai,WH_019,2/19/2023,Pet Supplies,514.31,IndiaPost,R_WH_019_Madurai
97960,2/4/2025,Agra,WH_005,2/5/2025,Footwear,752.02,IndiaPost,R_WH_005_Agra
97961,7/30/2024,Chennai,WH_017,8/1/2024,Jewellery,1861.28,BlueDart,R_WH_017_Chennai
97962,2/11/2023,Thane,WH_005,2/11/2023,Health,114.26,EcomExpress,R_WH_005_Thane
97963,5/14/2023,Dhanbad,WH_020,5/16/2023,Stationery,716.05,Delhivery,R_WH_020_Dhanbad
97964,4/6/2025,Bhopal,WH_008,4/9/2025,Footwear,215.37,Delhivery,R_WH_008_Bhopal
97965,8/15/2024,Pune,WH_012,8/18/2024,Office Products,800.17,BlueDart,R_WH_012_Pune
97966,1/19/2023,Agra,WH_012,1/24/2023,Fashion-Women,3074.18,BlueDart,R_WH_012_Agra
97967,5/25/2025,Thane,WH_015,5/29/2025,Jewellery,437.47,EcomExpress,R_WH_015_Thane
97968,11/22/2024,Chandigarh,WH_012,11/24/2024,Beauty & Personal Care,772.24,BlueDart,R_WH_012_Chandigarh
97969,4/8/2025,Jodhpur,WH_009,4/11/2025,Automotive,843.49,IndiaPost,R_WH_009_Jodhpur
97970,4/30/2023,Lucknow,WH_003,5/3/2023,Electronics,2718.48,BlueDart,R_WH_003_Lucknow
97971,6/16/2025,Faridabad,WH_018,6/21/2025,Health,167.14,EcomExpress,R_WH_018_Faridabad
97972,12/1/2023,Jabalpur,WH_019,12/5/2023,Appliances,204.57,IndiaPost,R_WH_019_Jabalpur
97973,7/7/2025,Thane,WH_014,7/11/2025,Health,166.64,BlueDart,R_WH_014_Thane
97974,6/14/2024,Surat,WH_020,6/17/2024,Beauty & Personal Care,3219.13,IndiaPost,R_WH_020_Surat
97975,5/14/2025,Jodhpur,WH_005,5/17/2025,Electronics,2039.98,Shadowfax,R_WH_005_Jodhpur
97976,3/11/2023,Nagpur,WH_020,3/14/2023,Industrial Supplies,609.27,IndiaPost,R_WH_020_Nagpur
97977,3/9/2024,Bhiwandi,WH_014,3/13/2024,Beauty & Personal Care,1787.29,DTDC,R_WH_014_Bhiwandi
97978,7/8/2023,Faridabad,WH_015,7/10/2023,Stationery,1588.59,DTDC,R_WH_015_Faridabad
97979,2/7/2024,Meerut,WH_005,2/13/2024,Health,1283,EcomExpress,R_WH_005_Meerut
97980,8/28/2024,Rajkot,WH_008,9/4/2024,Fashion-Men,204.54,BlueDart,R_WH_008_Rajkot
97981,10/23/2024,Chandigarh,WH_003,10/25/2024,Health,1020.45,EcomExpress,R_WH_003_Chandigarh
97982,1/22/2024,Lucknow,WH_019,1/27/2024,Automotive,1414.69,BlueDart,R_WH_019_Lucknow
97983,9/27/2024,Amritsar,WH_001,9/28/2024,Beauty & Personal Care,1060.83,BlueDart,R_WH_001_Amritsar
97984,5/13/2023,Amritsar,WH_015,5/14/2023,Mobile & Accessories,395.54,AmazonLogistics,R_WH_015_Amritsar
97985,8/10/2023,Ranchi,WH_004,8/13/2023,Appliances,2183.34,Delhivery,R_WH_004_Ranchi
97986,3/8/2023,Ranchi,WH_005,3/13/2023,Fashion-Men,1417.98,BlueDart,R_WH_005_Ranchi
97987,8/13/2025,Surat,WH_007,8/15/2025,Industrial Supplies,3223.04,Shadowfax,R_WH_007_Surat
97988,3/17/2025,Mangalore,WH_002,3/18/2025,Pet Supplies,197.13,Delhivery,R_WH_002_Mangalore
97989,8/19/2023,Meerut,WH_012,8/24/2023,Beauty & Personal Care,1167.05,Delhivery,R_WH_012_Meerut
97990,10/29/2024,Bengaluru,WH_012,11/4/2024,Industrial Supplies,1268.53,Shadowfax,R_WH_012_Bengaluru
97991,6/15/2025,Patna,WH_004,6/27/2025,Fashion-Women,903.13,XpressBees,R_WH_004_Patna
97992,5/30/2023,Raipur,WH_006,6/2/2023,Home & Kitchen,1631.34,Delhivery,R_WH_006_Raipur
97993,4/19/2023,Mumbai,WH_009,4/20/2023,Grocery,2747.09,Shadowfax,R_WH_009_Mumbai
97994,3/4/2024,Jaipur,WH_008,3/5/2024,Fashion-Men,481.2,Shadowfax,R_WH_008_Jaipur
97995,5/9/2024,Bhubaneswar,WH_019,5/12/2024,Footwear,849.89,DTDC,R_WH_019_Bhubaneswar
97996,3/29/2025,Nashik,WH_010,4/2/2025,Automotive,1605.49,DTDC,R_WH_010_Nashik
